person,no_offer_spending,optimum_offer_spending,spending_increased,pct_change
9292,25.833490584408857,28.354292826670388,2.5208022422615315,9.757884765997883
2441,28.067096420158055,30.063530283719537,1.9964338635614816,7.113075872456909
14184,3.4123552770274643,10.060446953614383,6.648091676586919,194.82413573237704
4951,13.949511787721784,16.258786938678423,2.3092751509566387,16.55452309800003
7329,2.8250419373130966,10.346382509807702,7.521340572494605,266.2381918354164
5948,15.547720278213937,18.03986667691301,2.4921463986990737,16.029014891599026
7904,27.459569267923083,29.596052552258666,2.1364832843355828,7.780469036094151
8816,25.015068472791114,26.6196387716835,1.6045702988923871,6.414414978066829
660,2.1824103702995212,10.727664799971679,8.545254429672157,391.5512199705768
10374,25.382929162163517,27.80577203364545,2.422842871481933,9.545166580275888
1561,26.503046082955823,28.593154629074427,2.0901085461186035,7.8862955585424555
3588,18.758518352284256,20.866950683339045,2.1084323310547894,11.239866024909384
10155,2.1198913057085313,10.743548051780321,8.62365674607179,406.7971184583685
1843,11.428780139200047,13.876271355838272,2.447491216638225,21.415157058131463
1486,18.61796176430838,21.02617865601099,2.4082168917026117,12.934911577266694
8344,15.938995411046127,18.43114180974522,2.4921463986990933,15.635529934163683
14073,16.718711661977213,19.777082227072313,3.0583705650950996,18.29309953380347
9679,15.747151093631944,18.514254050978614,2.7671029573466708,17.572086156369405
8472,25.188842764950053,27.73037150230442,2.5415287373543656,10.089898774114658
7837,6.3348353064619545,12.08507207099556,5.750236764533605,90.77168523494178
6179,16.882687494040923,19.12137985339754,2.238692359356616,13.260284300984694
4717,9.796031261826176,13.487238628879155,3.6912073670529786,37.68064094933139
8407,23.84549222799495,25.513266496259345,1.6677742682643952,6.994086145583545
6424,10.874774289671953,13.99392400791365,3.1191497182416974,28.682431792667472
1057,24.86198435370739,26.73969539485942,1.8777110411520326,7.552538906139361
1452,3.8372366220111913,9.87815159230582,6.040914970294628,157.4287844445838
2483,7.315649470731101,13.048351765136024,5.732702294404923,78.36217846878353
5859,2.3432959204827615,10.678528956588616,8.335233036105855,355.70552414006016
13771,12.550848101335795,15.417170461022053,2.866322359686258,22.83767866954898
4318,3.276547258901856,9.275525237322684,5.998977978420829,183.08840081956893
13253,2.674471054329775,10.86057145222881,8.186100397899034,306.0829686171526
1307,2.0637443295333577,10.83367104363712,8.769926714103761,424.9521895033755
7056,13.258874326542294,15.568149477498936,2.3092751509566423,17.416826602947854
4781,13.678770244351146,15.9968072626455,2.318037018294355,16.946238418264414
7354,14.948802251253747,17.6633313017771,2.7145290505233515,18.15883978461008
3110,14.18119743554924,16.76554157921372,2.584344143664481,18.223737137923777
5767,4.2282710224395625,9.955767098670966,5.727496076231404,135.45716548999366
7760,22.126121934924935,24.677518417443498,2.5513964825185624,11.531150781969224
1966,25.535848754168722,28.004077089606934,2.468228335438212,9.665738386844392
2231,27.742711923344416,30.190838045947654,2.448126122603238,8.824393697947164
9247,14.653581447409447,17.290499497897247,2.6369180504878003,17.995041416676827
1866,1.9690617124655485,10.631043529818367,8.66198181735282,439.90402954444585
1944,16.71092858562937,18.810293663364092,2.0993650777347206,12.562827176103664
14411,17.62607803620451,20.421286613059763,2.795208576855252,15.858369463211307
11377,8.637616356378647,14.33426704990408,5.696650693525433,65.95165215133234
12211,20.25408625916745,22.48070901694756,2.2266227577801097,10.993449565133018
1333,1.7530611838438064,10.734958631502126,8.98189744765832,512.3550467282827
6463,2.9211228308420623,9.854047817226737,6.932924986384675,237.33767417052243
864,9.807777926720675,13.384531376494529,3.576753449773854,36.468540341122655
5391,1.9232356809085123,10.782713561524384,8.859477880615872,460.6548208605804
12245,14.76425177593464,17.610925301078325,2.846673525143684,19.280851941198197
2742,21.05128371542885,23.316839198369703,2.2655554829408544,10.762077570026719
14349,21.06168183094608,23.695325479416034,2.633643648469956,12.504431837918673
3765,13.328679960049717,15.690641451889938,2.361961491840221,17.720895834544525
2475,3.4758617469286235,9.438921542103916,5.963059795175292,171.55629968437128
11117,3.409453438682001,9.518604535885911,6.1091510972039105,179.18271086774357
1028,3.6425504964712587,9.598656465228524,5.9561059687572655,163.5147124117367
3553,23.90083223626632,26.110288328520983,2.209456092254662,9.244264259978818
7835,20.09038953464992,22.19882186570471,2.1084323310547894,10.494730962873433
999,22.99355919011443,25.06782255462484,2.0742633645104114,9.021062582613105
1839,2.7149914756536817,10.23918992850666,7.524198452852978,277.1352514483087
5584,20.451799459522597,22.93557556356253,2.483776104039933,12.14453578500867
2001,22.58948602540776,24.729054765548884,2.139568740141126,9.471524662998632
8287,2.771514551674462,10.372468123099068,7.600953571424606,274.252702979039
5248,5.195812231765412,10.710273110124335,5.514460878358923,106.13279757581311
227,3.002483908596501,10.089382513144097,7.086898604547596,236.03452409043345
2937,19.447114363824603,22.020060778140405,2.572946414315801,13.230479166112064
6836,24.195549533153912,26.405005625408574,2.209456092254662,9.131663197924711
10498,2.5418712895395386,10.54851108830761,8.00663979876807,314.9899773335289
6966,3.106374273224689,10.031930978971033,6.925556705746344,222.94662833905744
9706,3.2437230835915836,10.01523069658616,6.771507612994577,208.75726560162727
737,2.2580753979436077,10.803329827615764,8.545254429672156,378.43087247902264
11930,15.69099554455283,18.180648989020497,2.489653444467667,15.866765352131896
3447,2.8588842472882052,9.888728680823323,7.029844433535118,245.89468566988248
7717,23.7282559416023,25.396030209866694,1.6677742682643952,7.028642443713351
4446,14.722369390639976,17.359399875188025,2.637030484548049,17.91172612626193
11891,17.985492005417488,20.570276174991406,2.5847841695739184,14.371495474215234
11744,18.21823726420478,20.532114471796046,2.313877207591265,12.700884141725254
9011,19.334535437908134,21.905215682399344,2.5706802444912107,13.295795250663334
9972,27.498306923859946,29.494628353361172,1.9963214295012257,7.259797612372432
4856,2.8667887539111976,9.896633187446312,7.029844433535114,245.21668797340598
4901,14.778196888494309,17.217656946309813,2.439460057815504,16.507156293977697
9722,2.3261188710161402,10.59549873090685,8.26937985989071,355.50117248643966
9969,23.639324390394076,25.552408327139467,1.913083936745391,8.092802929354349
10894,2.194916731178396,10.52385093257744,8.328934201399044,379.4647005550614
5179,2.5359557851392713,10.69249907292669,8.156543287787418,321.63586351090396
9907,10.998508583035003,14.074238419758878,3.075729836723875,27.96497191872116
6551,25.714816004857415,27.818645294044114,2.1038292891866988,8.181389626856728
13118,17.70458781261017,20.342058323067665,2.6374705104574936,14.897102030124332
8938,3.3358899046245827,9.53948035308362,6.203590448459037,185.96508355563319
2442,31.467575233805487,34.646786234572396,3.1792110007669088,10.1031330731562
2713,16.741265537795407,19.272915178685878,2.531649640890471,15.122211849366884
2918,23.506541209981943,25.367051239904015,1.8605100299220716,7.9148608606527615
1328,2.0722254910865003,10.7143993679091,8.6421738768226,417.0479474360376
8607,27.20398663612079,29.20042049968227,1.9964338635614816,7.338754757770194
4978,2.7855913203163327,10.386544891740941,7.600953571424609,272.8667883184473
234,1.8961008733278104,10.663097286710817,8.766996413383007,462.36972603658046
7969,17.774911213288284,19.92696263190658,2.1520514186182957,12.107241452826223
542,3.2089072454691396,9.509417141078616,6.300509895609476,196.34440679161318
2292,29.235992494610755,31.259163022179944,2.0231705275691887,6.920136294131729
6826,22.1281251137173,24.306426146847,2.1783010331296992,9.844037946890328
9913,13.834527250084028,16.524131641455405,2.689604391371377,19.44124539098393
9885,2.4440180031161605,10.549203884447753,8.105185881331593,331.6336406277432
11388,12.164304299730565,14.697566113406756,2.533261813676191,20.82537357876111
12845,13.951950146627537,16.393369772204505,2.441419625576968,17.49876970544586
6291,2.160335825906787,10.55740976697795,8.397073941071163,388.6929911717103
2169,7.767649613325783,13.525254658497722,5.75760504517194,74.12287283523303
10664,20.176126922746846,22.780097312088728,2.6039703893418817,12.906195521629726
31,22.519654071976035,24.531589474129404,2.0119354021533695,8.934131029379655
14486,7.258138398175064,13.535193428772201,6.277055030597137,86.48298897380349
4601,17.710038685640164,20.11630364237678,2.4062649567366172,13.587011295958874
11264,15.300619017391758,18.198613940133022,2.8979949227412636,18.940376983749484
1446,3.095344068713518,9.902903282587586,6.807559213874068,219.9289986105944
5143,2.734517200706493,10.169164487047368,7.434647286340875,271.88153303332854
2383,12.32401826980951,14.507001291984064,2.182983022174554,17.713240717293232
1952,25.72512570458721,27.74679633819594,2.0216706336087285,7.858739571671869
12361,8.547474229532916,14.341044370208788,5.793570140675872,67.78107760369892
3440,1.7421576693957799,10.741589587182785,8.999431917787005,516.5681657796343
8364,1.5711988702804827,10.570630788067488,8.999431917787005,572.7748465208908
11827,28.10479700996468,30.77197379016736,2.667176780202677,9.490112236914626
2821,20.0615851629502,22.513920566368206,2.452335403418008,12.224036054473842
10962,3.6535864867948376,9.584990998995428,5.93140451220059,162.34471343811
14262,15.570711139416296,18.275807087292495,2.705095947876199,17.37297624787615
12753,9.991667322578005,13.479986442587084,3.488319120009079,34.912282478887
10418,2.27442638880897,10.7849811884649,8.510554799655932,374.18466658367356
2428,14.430969997969651,16.52909284824275,2.0981228502731,14.539028565427635
2196,21.847304429471485,24.071146364352007,2.2238419348805216,10.179022048507779
2017,14.217846258085421,16.755815663532918,2.5379694054474964,17.850589740370836
9387,12.060276111728083,14.690457372554713,2.63018126082663,21.808632210906808
5664,1.7335297063814492,10.618507706889332,8.884978000507882,512.5368182501059
3200,24.136037757792785,26.29280750916387,2.156769751371087,8.935889863176616
5608,24.463791938041986,26.271615627080482,1.8078236890384964,7.389793428660063
5003,12.133847769803292,14.301745828523975,2.1678980587206826,17.86653417653539
8834,12.99102378699708,15.300298937953723,2.309275150956644,17.775928893826176
9906,1.9199702046788718,10.84768421220403,8.927714007525157,464.99232049376405
4460,7.661292844348142,13.418897889520084,5.757605045171942,75.15187269495146
12724,3.5521440487307023,9.413396212012529,5.861252163281827,165.00603812438982
9402,24.791598704958922,26.721883652934274,1.9302849479753519,7.786044663546643
10463,21.53774798709644,23.76862292704946,2.2308749399530186,10.357976800961577
9608,19.571555316094713,21.679875213089247,2.1083198969945336,10.77236766799392
10788,2.3280911564487368,10.615005486468132,8.286914330019394,355.95317249777406
14128,21.69487455431941,24.04739284363765,2.3525182893182404,10.843659332659561
4296,2.7638653383171397,10.372187190380078,7.6083218520629385,275.27831210096105
9073,3.4772550529618047,9.634373232379524,6.1571181794177186,177.06835091585532
10196,24.667783746347226,26.23638450145081,1.568600755103585,6.358904274632549
99,28.324254180466664,30.68481427121858,2.3605600907519175,8.33405912724734
6922,18.824451746540703,21.329777782377874,2.5053260358371716,13.30889244249871
8157,14.998547558771582,17.713076609294934,2.7145290505233515,18.098612814917647
7895,22.98643553463106,25.113385240025046,2.1269497053939865,9.253064496187546
14058,25.234566964907803,27.27645138603597,2.0418844211281666,8.091616646196842
5356,2.9420943203805723,9.867651026126914,6.925556705746342,235.39546838357285
13066,3.7914922671686115,9.68905407276974,5.897561805601128,155.54724604529588
10715,3.085284286478654,10.151093815517699,7.065809529039045,229.01648188483495
458,24.320958536720973,26.39016225624074,2.0692037195197663,8.507903651887649
13537,19.609282879243295,22.277889798787125,2.66860691954383,13.608896031422901
11109,12.951681195401962,15.366216594065508,2.4145353986635456,18.642640767908514
1304,5.240012394221463,10.893329711604624,5.653317317383161,107.88747987728956
10911,7.759982999990376,13.553553140666246,5.79357014067587,74.65957258776284
6430,5.709653342514271,11.459890107047878,5.750236764533607,100.71078609479058
7404,22.44229361939449,24.707849102335345,2.2655554829408544,10.095026477075297
11486,10.136744626996558,14.043337236393326,3.9065926093967676,38.53892697456918
10312,3.4510338829889156,10.121939122605498,6.670905239616583,193.30164425505322
434,20.285016965006843,22.475625450843516,2.1906084858366732,10.799145446196246
3079,19.949134021684394,22.214689504625248,2.2655554829408544,11.356660797798202
13302,4.679373407683645,10.496678691866956,5.817305284183311,124.31803956126166
6377,22.869258839892005,25.082127981949284,2.2128691420572792,9.676173406185162
10997,23.927980902161668,25.788378498023484,1.8603975958618157,7.774987799717548
12617,2.3438421436163086,10.613222003507012,8.269379859890703,352.8130033165073
13227,1.8211895815626318,10.803345070660756,8.982155489098124,493.20266160270813
11651,23.172620251862377,25.637080924166302,2.4644606723039253,10.635226597241875
10846,13.518055400250015,15.87990445802998,2.361849057779965,17.471810758641237
7122,24.717054250298958,27.18528258573717,2.468228335438212,9.985932427236378
9187,13.011613713854352,15.426149112517898,2.4145353986635456,18.55677129495956
10569,16.76541371734019,19.495463268043633,2.7300495507034412,16.28381856082559
10259,18.226302438101452,20.705996756250922,2.4796943181494697,13.605032214135516
14390,17.35807684207155,20.17880470255425,2.820727860482698,16.25023259285252
4328,4.037324286658133,10.048365359075374,6.011041072417242,148.88675384044615
13510,16.24944170654381,19.22700719708211,2.9775654905383,18.324109494415453
1683,2.776476432080177,10.858031060750628,8.081554628670451,291.07232949265955
8703,3.963265035090882,9.939423248833512,5.97615821374263,150.78876029812602
3185,15.658607652278752,18.09806771009427,2.439460057815518,15.579035582135624
9554,2.730491784921755,10.298023613917,7.567531828995245,277.14904219029177
7845,3.3604597757744243,9.401374746069052,6.040914970294628,179.76453739585344
4191,1.7858355493151503,10.785267467102157,8.999431917787007,503.933966441546
5553,16.36302956234997,18.619610210532585,2.2565806481826165,13.790726464094583
4315,18.59853019623616,20.625370690172932,2.0268404939367706,10.897853069846075
11428,15.581337759540993,18.028948920928826,2.447611161387833,15.708607304203227
9848,12.706143195922452,15.395747587293851,2.6896043913713985,21.167748150630985
9007,2.126265790392955,10.787723429188205,8.66145763879525,407.3553587670018
806,15.186889179469773,17.679035578168854,2.492146398699081,16.409854376682098
11856,24.597010349601685,26.58966485414408,1.9926545045423936,8.101206106841596
14075,23.748140077400922,26.047972025835588,2.299831948434665,9.684261339788968
13919,3.2040442093115735,9.60909987414963,6.405055664838056,199.9053460693121
11114,2.0499070180738803,10.75294874116743,8.703041723093548,424.5578773261161
4354,29.363574191464167,32.92090498155067,3.557330790086503,12.114774471564838
5640,24.53164899771523,26.3921590276373,1.8605100299220716,7.584121353176676
7573,10.98266282078758,13.858668372216268,2.8760055514286886,26.186778182656134
4359,3.161494159659136,9.846520212121732,6.685026052462596,211.45147562706103
6409,14.631464390658225,17.2158085343227,2.5843441436644756,17.66292200604682
5488,16.27671533368707,19.043930725094032,2.767215391406964,17.001067688883165
375,26.83753155077574,28.75901841723304,1.9214868664573004,7.15970044719616
12840,2.4282554397575273,10.618250322626473,8.189994882868945,337.27896780442325
6800,3.7900827299294684,9.830997700224097,6.040914970294629,159.38741712920466
10292,3.28713246610126,10.008123614067786,6.720991147966526,204.463653876962
12168,28.24403016238804,30.758995383980885,2.5149652215928455,8.904413453509097
10414,2.8715149183207798,10.359661770294268,7.488146851973489,260.77339191928866
12483,3.8997064964155927,9.614733940034847,5.715027443619254,146.55019419723536
6883,21.365388891485676,23.353210211642672,1.9878213201569963,9.303932309648545
12524,16.15500652232977,18.54373164513271,2.3887251228029385,14.78628386501235
3780,4.34170787794756,10.001583575700334,5.659875697752773,130.36058290564557
3576,2.4937941068123237,10.625434643832723,8.131640537020399,326.0750562689642
11782,27.379850215842527,29.50842855402433,2.1285783381818035,7.77425121540718
4968,2.5247066706916246,10.380927456676641,7.856220785985016,311.173605915687
11789,17.221119251685206,19.40625406582327,2.1851348141380633,12.68869219359383
4884,9.844785772874674,13.446441973415546,3.601656200540871,36.58440400465097
6249,23.760555335052654,25.847437734310205,2.0868823992575507,8.78296979944273
5427,20.051711901017335,22.198876525060697,2.147164624043363,10.70813621621216
1885,25.58480053996831,27.553784832693463,1.9689842927251533,7.6959141801759445
11958,19.35492908383116,22.038470040970044,2.6835409571388844,13.864896872087629
10910,3.0420523906553893,9.94366794113532,6.9016155504799315,226.8736584445551
6664,2.284430257038861,10.644566043911738,8.360135786872878,365.9615241530511
2747,20.649705902967916,22.789274643109042,2.139568740141126,10.361255265304337
7287,2.6528568519478166,10.184423585439134,7.531566733491317,283.90400062338034
2693,3.277161892868752,9.488120621966123,6.210958729097372,189.52248720494066
10687,22.0969288589159,24.362371907796497,2.2654430488805986,10.252298241737389
10548,2.984564554838785,9.970989106856074,6.986424552017288,234.08522160093366
12177,28.96085873497467,31.887728223318323,2.9268694883436517,10.106293860716953
6942,2.4815502787888946,10.09981029843394,7.618260019645046,306.99599700889763
296,18.362431299321898,20.860430716533518,2.49799941721162,13.603859840193767
14284,16.585043740457092,19.069731993983225,2.4846882535261336,14.981499551098887
8386,20.788980036382867,22.776801356539863,1.9878213201569963,9.561899221020486
13312,24.573617155757596,26.90259868788544,2.3289815321278446,9.477569042301791
10862,14.277262873717374,16.966867265088748,2.6896043913713736,18.83837550068923
10405,20.998281719431493,23.26372476831209,2.2654430488805986,10.78870680539632
11970,3.1020577014879813,10.167867230527024,7.0658095290390435,227.7781462817325
11084,2.274208384107899,10.732150171450012,8.457941787342113,371.9070708931495
11469,27.382545863908383,29.458437861206612,2.0758919972982284,7.58107740461913
5067,20.788335467324792,22.927904207465918,2.139568740141126,10.292159963957248
2991,8.790231394169162,13.846359453579014,5.056128059409852,57.51985167038654
6427,18.539827297582082,20.914261368024658,2.3744340704425753,12.807207059324899
8102,3.4006559963267304,9.448939247259693,6.048283250932963,177.85636822619244
1587,29.683292325090147,32.91518966674063,3.231897341650484,10.887934216511042
13402,25.490247957060877,27.910502740761842,2.4202547837009654,9.494826365667208
6440,2.0260050496311077,10.685713396582395,8.659708346951287,427.42777706936295
9949,12.39017399909378,14.625730928091656,2.2355569289978767,18.04298252116061
4522,26.804378558596184,28.940861842931767,2.1364832843355828,7.970650316197725
3649,10.104981131801102,13.453047428517479,3.348066296716377,33.132830759869236
2093,3.4394527933381656,9.402512588513456,5.96305979517529,173.3723401212271
7712,17.740297444545924,19.89234886316422,2.1520514186182957,12.13086435188222
13579,19.113625079728823,21.751095590186317,2.6374705104574936,13.79890261243375
12210,1.9042723329039728,10.831986340429124,8.92771400752515,468.8254853711279
4990,14.412498294000986,16.72177344495762,2.3092751509566334,16.02272627444361
2107,2.137154024873774,10.63114741309538,8.493993388221607,397.4441378282637
10955,22.905227056587197,25.032064327920928,2.1268372713337307,9.2853795602174
7644,16.78667275569014,19.18251372594217,2.395840970252028,14.272280189890019
8944,3.042540040913806,10.065016193810589,7.0224761528967825,230.80965438297505
3699,2.587213983130232,10.205474002775276,7.618260019645044,294.4580567869312
1859,19.534794261719426,21.59054025189064,2.0557459901712143,10.52350980834067
5600,1.989758978460092,10.649467325411377,8.659708346951286,435.21393498890905
8193,3.0033442915945483,9.92890099734089,6.925556705746342,230.5948314060722
13540,23.308007735403823,25.775595045078536,2.4675873096747125,10.586864985146537
5263,2.1069308086966174,10.561128836994538,8.45419802829792,401.2565573298455
8914,2.430442326356577,10.65648881010502,8.226046483748444,338.45882268187495
578,2.8106799503946354,10.066587118838473,7.255907168443838,258.1548698714369
5366,22.89910905988096,25.038677800022086,2.139568740141126,9.343458448737785
12445,28.767669815581623,31.168406920312385,2.400737104730762,8.345260913104724
12125,17.66046182004796,20.219726705994432,2.5592648859464724,14.491494684704254
7024,2.7870437310186404,10.221691017359515,7.434647286340875,266.75746790752993
4559,23.180959495664833,25.32052823580596,2.139568740141126,9.229854098754009
9764,2.6455666882145077,10.324694554130499,7.679127865915991,290.26400657844056
11521,25.354783675309033,28.081143228167296,2.7263595528582627,10.752840914644612
13875,13.248974458545717,15.578884004762942,2.329909546217225,17.58558410318627
101,20.873021352190037,22.93764309522698,2.0646217430369447,9.891341115407437
10013,16.3255426069995,18.899944226874577,2.5744016198750757,15.76916419777259
13410,19.518222860667404,21.83210006825867,2.313877207591265,11.85495843606812
10413,2.319994647718299,10.740998280862122,8.421003633143822,362.97513192221504
11361,1.9199702046788718,10.84768421220403,8.927714007525157,464.99232049376405
3011,3.665845606220778,9.81104830430418,6.145202698083402,167.63397475483592
320,3.0183004099543256,9.965829565746928,6.947529155792602,230.18017467312794
8374,2.434198110363795,10.402150443657964,7.9679523332941695,327.33376545524254
14024,23.368148385894962,25.540800521555855,2.1726521356608934,9.29749374996398
14109,21.776633643205773,23.85009322230496,2.073459579099186,9.52148809164588
10339,27.25235291365989,29.248674343161117,1.9963214295012257,7.325317692112354
5780,2.177351645094778,10.581793866804274,8.404442221709497,385.9937939121294
12857,1.8567689034338766,10.784482910959026,8.92771400752515,480.8198796853173
24,11.222927646594195,13.51537498306809,2.292447336473895,20.42646454349708
13006,15.622297038636095,18.209059627238325,2.5867625886022303,16.558144952722454
11757,3.361890418518655,10.100416036613861,6.738525618095206,200.43858601031954
4675,18.989561341765157,21.442201036718753,2.4526396949535965,12.91572591284309
9386,27.98964810704675,30.118078882322834,2.128430775276083,7.604349890844908
14380,12.24519830893103,14.751846693383712,2.5066483844526815,20.470459695409417
14091,18.187841667334112,20.775225286953802,2.5873836196196898,14.225896986263663
2807,8.913834770866542,13.977331110914726,5.063496340048184,56.804915843823146
4565,22.091121785359118,24.303990927416397,2.2128691420572792,10.017006667012529
7157,24.480338107213885,26.288161796252382,1.8078236890384964,7.384798694858574
7949,7.328475105976311,13.086080151148252,5.757605045171941,78.5648441444068
5973,4.569652932696162,10.150924289264989,5.581271356568827,122.13775178929826
1714,29.683748144190456,32.21203348244186,2.528285338251404,8.517405975721527
4815,12.730467175622604,15.36749766017068,2.6370304845480756,20.714326097927405
2263,13.527226960983745,15.836502111940387,2.3092751509566423,17.071312232856208
6267,25.71328863843134,28.28786564246001,2.5745770040286686,10.012632146090716
5197,11.207716270404307,14.072137484477215,2.864421214072909,25.557581446247468
12598,4.47348312874553,10.509745985169953,6.036262856424424,134.93429354045946
12444,4.094282571972106,9.8879143567753,5.7936317848031935,141.50542086333226
3861,31.643310869830938,34.71832955955229,3.0750186897213503,9.7177526788232
12767,20.521892575194084,22.23798856810889,1.7160959929148056,8.36226964266027
9967,2.2989274111526883,10.585841741172082,8.286914330019394,360.4687251027345
10942,3.770971012769787,9.56460279757299,5.793631784803203,153.63766428285982
6378,29.814440797687567,32.14999037428129,2.3355495765937206,7.833618589200131
12443,14.873240817283644,17.444845349719476,2.571604532435831,17.2901425051053
7380,2.2000149883596736,10.64970194174466,8.449686953384987,384.074063044682
3315,25.961333570457313,27.81974075710276,1.8584071866454472,7.158365657919141
3432,14.531280607220019,16.970740665035525,2.4394600578155057,16.78764675842426
4029,14.312431282199542,16.62170643315618,2.3092751509566387,16.134751010673476
10937,8.994278723230849,13.778587056253212,4.784308333022363,53.19279600114264
6660,2.5243504062824393,10.470122358779562,7.9457719524971235,314.76501569362966
8802,3.034952110394748,9.849879604907148,6.8149274945124,224.54810641562318
1634,3.7682666233733,9.543748189617164,5.775481566243863,153.2662665221319
8119,16.26259116452903,19.07657147982509,2.8139803152960603,17.30339456256973
2927,17.91738263746733,20.370022332420927,2.4526396949535965,13.688604773248759
3288,3.348170090725883,8.959565528841546,5.611395438115663,167.59588927870487
12606,13.265337838017262,15.634232879796285,2.368895041779023,17.857781465542356
168,2.3041224950557964,10.68623073197493,8.382108236919134,363.7874398998111
998,21.109999131514154,22.93937275234989,1.8293736208357352,8.665910450487635
10022,20.333396494677213,22.51647188832159,2.1830753936443763,10.736403011744011
12179,17.700987924770416,20.33845843522791,2.6374705104574936,14.900131685682183
13987,13.8432904987745,16.612465457942886,2.769174959168385,20.003733645649714
10157,20.632546326100066,22.772002632180936,2.13945630608087,10.369327528781414
10804,3.848801505919284,9.702685388562786,5.853883882643502,152.09627915704385
707,18.070127873178226,20.575453909015398,2.5053260358371716,13.86446213009851
6740,11.71762549312344,14.198514247656176,2.480888754532735,21.17228235352513
502,15.190999712477181,17.90878739040737,2.717787677930188,17.89077565249326
959,8.936310829662334,13.877984971793062,4.9416741421307275,55.298816662999315
3800,25.846013176991846,28.035182802211004,2.189169625219158,8.470047624861387
11054,18.218020773335994,20.697715091485463,2.4796943181494697,13.611216876965937
6875,2.4471971050777523,10.498883420776734,8.051686315698982,329.0166655964217
8714,11.687642793119952,13.945092018352742,2.25744922523279,19.31483760405186
3663,26.146991387156596,28.562533381711233,2.415541994554637,9.23831716922181
4640,18.874800175977413,21.067505701771598,2.192705525794185,11.617105904966962
4906,15.29681475520666,17.964969067513024,2.668154312306365,17.442548367124534
7942,24.41100963470735,26.17245858552887,1.7614489508215172,7.2157972045412855
875,20.263549269962645,22.867632093364783,2.6040828234021376,12.851069616230859
13861,2.783205551706881,10.384189142663041,7.60098359095616,273.10176879658195
6861,2.8780856489441584,10.2502441385863,7.372158489642142,256.1479882416515
6219,24.205462262223836,25.87323653048823,1.6677742682643952,6.890074026254811
2719,23.486494855965645,25.62606359610677,2.139568740141126,9.10978310413002
1767,10.149990229751086,13.498056526467463,3.348066296716377,32.9859065962715
131,24.36924218085435,27.159417223970763,2.790175043116413,11.449576570372422
